comment_id,video_id,author_channel_id,author_handle,titulo_video,canal,categoria_video,texto_original,texto_limpio,puntaje_bruto,sentimiento,categoria_sentimiento,terminos_lexico,terminos_positivos,terminos_negativos,emojis_valorados,negaciones_aplicadas,texto_vacio,cobertura_lexica,comunidad_id
UgyX06qZFc3cNK6223J4AaABAg,n8iP75gIpmw,UCrJn_rbo_ENAdeqneS-RmRw,/@josecarrera9623,Qué rico come tu diputado,Quorum,News & Politics,"q mira el presidente Ramos
seguir .anteniendo esos.mantenidos y mucha jente con ambre q yeben su almuerzo d su casa esos simverguenzas y no asen nada bueno por guatemala solo cobrar el finde.mes y comor",mira presidente ramos seguir anteniendo esos mantenidos mucha jente ambre yeben almuerzo casa esos simverguenzas asen nada bueno guatemala solo cobrar finde mes comor,-1.48,-0.357,negativo,1,,bueno,,1,False,True,1
UgyXTA5oFwzI70TKCUd4AaABAg,is3Mk5oC19g,UCFFrEmn6lPYiWyElpfzTy5Q,/@denilsonlopez4083,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,News & Politics,El humano la misma 💩💩💩,humano misma,-9.0,-0.9186,negativo,0,,,💩💩💩,0,False,True,1
UgyYPJkzW5rbOUI_vcd4AaABAg,TT4qJ5FXHYE,UCNiMNUJvaRJb0_QLClqwVnA,/@Santiago.Nolasco,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres.",Quorum,News & Politics,Excelente iniciativa,excelente iniciativa,3.0,0.6124,positivo,1,excelente,,,0,False,True,0
UgyYRHeJlfB9VF69LSp4AaABAg,lj983NWyAQY,UCs_5qeqdku9tGAq22y3OcuQ,/@alexandrevasquez4135,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,News & Politics,Me da mucha emoción q la ciudad de guatemala va prosperando algún día vamos hacer una de las ciudades mas famosas del mundo con alta tecnologia q china me gusta mucho este proyecto y ojalay q se cumpla..,da mucha emoción ciudad guatemala prosperando algún día vamos hacer ciudades famosas mundo alta tecnologia china gusta mucho proyecto ojalay cumpla,1.5,0.3612,positivo,1,gusta,,,0,False,True,0
UgyYaWYhDStGYWDGkb94AaABAg,j43HgwYFKfk,UCCBYcToQ2dwkd6TJh0FSyDg,/@lidiarodriguez3493,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,"Importante información la. Usac de ser oposición se volvió servil, se va recuperar 👍",importante información usac oposición volvió servil recuperar,2.0,0.4588,positivo,0,,,👍,0,False,True,1
UgyYh5BUgByoCy2qNBR4AaABAg,yLZS3JiEBg8,UCxcoDvP-g2_KTZDmVZtvb3w,/@angelmartinez9523,Arroz con pollo a la MONOPOLIO,Quorum,News & Politics,"En resumen son periodistas patéticos y poco profesionales. Si van a dar información, no la den a medias. 
1. Existe inflación, la cual fue más alta que los datos que están proporcionado, esto afecta a las empresas o el propósito es que ahora las empresas subsidien lo que venden? 
2. Los precios internacionales aplican cuando una empresa o persona oferta o compra en bolsas de valores. Existen diferentes calidades. 
3. Existen aranceles que pagan las importaciones al menos que vayan a ser procesados y exportados (ej. beneficio 2989), el DAI en la mayoría de casos es de 10%  más IVA de 12%, más ISR y otros. Esto va desde carros a cebolla a frijoles y arroz. 
No se quejan de todos los carros importados pero aún así las agencias venden más y está en manos de pocos grupos. 
4. Los margenes netos de las industrias mencionadas a disminuido. Expliquen porque.
5. Estas empresas siguen porque han conseguido la manera de hacerlo rentable, pero cualquiera puede producir, vender, importar o exportar. La diferencia es que no saben cómo hacerlo y no tienen el dinero (la verdadera barrera de entrada). 
6. El ingenio que hablan no está en otro país por las condiciones que mencionan, lo cual desacredita que todo lo que digan sea cierto.",resumen periodistas patéticos profesionales van dar información den medias existe inflación más alta datos están proporcionado afecta empresas propósito ahora empresas subsidien venden precios internacionales aplican empresa persona oferta compra bolsas valores existen diferentes calidades existen aranceles pagan importaciones menos vayan procesados exportados ej beneficio dai mayoría casos más iva más isr otros carros cebolla frijoles arroz quejan todos carros importados aún así agencias venden más está manos pocos grupos margenes netos industrias mencionadas disminuido expliquen estas empresas siguen conseguido manera hacerlo rentable cualquiera puede producir vender importar exportar diferencia saben cómo hacerlo tienen dinero verdadera barrera entrada ingenio hablan está otro país condiciones mencionan desacredita digan sea cierto,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,3
UgyZ2zEvW_CClk8k15F4AaABAg,j43HgwYFKfk,UCW-JC6lebVmf2P1dmY_L94g,/@dinoraoroxon5771,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,"Felicitaciones,muy buena información sobre  ese caso ni los medios informan la veracidad de todo esto,en verdad felicitaciones ojala todos los universitarios fieran como usted,sigan peleando sus derechos",felicitaciones buena información caso ni medios informan veracidad verdad felicitaciones ojala todos universitarios fieran usted sigan peleando derechos,9.7,0.9287,positivo,5,felicitaciones | buena | veracidad | felicitaciones | ojala,,,0,False,True,1
Ugy_6i8lJAd2eVIRNjx4AaABAg,j43HgwYFKfk,UCgJNFj5dnxXpcMvmuhZDPxA,/@NataliaRodriguez-rx5mr,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,Excelente vídeo!,excelente vídeo,3.29,0.6474,positivo,1,excelente,,,0,False,True,1
Ugy__nsWCBggw9EzOUd4AaABAg,n8iP75gIpmw,UCFoIAE8k82D6AV-8gjjKaNg,/@eddymunoz9789,Qué rico come tu diputado,Quorum,News & Politics,"Lo que sucede señor diputado es que por trabajar en favor de la población es su trabajo y se le paga por eso, no le podemos quemar cuetes por cada dis que logro, asi que si es justo que los Respetables Periodistas investiguen las anomalías, no quiera darle vuelta a la tortilla😅😅😅😅 pues usted lobdice de forma tan fantaciosa como si a usted se le debiera celebrar el que trabaja!",sucede señor diputado trabajar favor población trabajo paga podemos quemar cuetes dis logro justo respetables periodistas investiguen anomalías quiera darle vuelta tortilla pues usted lobdice forma tan fantaciosa usted debiera celebrar trabaja,6.79,0.8686,positivo,2,logro | justo,,😅😅😅😅,0,False,True,1
Ugy__nsWCBggw9EzOUd4AaABAg.A7lbRpGUZoHA7nJxaD37u-,n8iP75gIpmw,UCFjudnPLoaSL1BaRuLahyHg,/@HaroldoCastillo-rh9iw,Qué rico come tu diputado,Quorum,News & Politics,Cierto.,cierto,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
Ugy_ejYOfCK6ERWL_dt4AaABAg,j43HgwYFKfk,UCe8JZoYkX5oKUZyivHYdXhw,/@FernandoGarcia-jg1fj,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,"Entiendo lo grave de mi alma mater, ahora decir puchica, simon ya vas no hace más cercano el mensaje aleja la gravedad de este, esta hablando con universitarios no con sus cuates, los del barrio o perdón  la mara, por esa eterna adolescencia es que nadie lo trata con seriedad",entiendo grave alma mater ahora decir puchica simon vas hace más cercano mensaje aleja gravedad hablando universitarios cuates barrio perdón mara eterna adolescencia nadie trata seriedad,-1.5,-0.3612,negativo,1,,grave,,0,False,True,1
Ugy_hCCLd8GwWbnIbsd4AaABAg,ndAZjHqzzT8,UCnU8wO1OurAmGstDw6VGjgQ,/@cmorera21,Internet: escoger el menos malo,Quorum,News & Politics,"Excelente video, gracias por contarnos cómo son este par de empresas cuando están solitas en un pais. Y pensar que aquí en Costa Rica nos quejamos por mucho menos. Le cuento como es aquí:
Yo soy cliente de Claro en el celular y la verdad, aunque la cobertura ha mejorado mucho, aún le falta. Eso si, la velocidad de internet y claridad al llamar son excelentes y las facturas muy claras.
Tengo Tigo residencial y no me puedo quejar, la velocidad es estable y falla muy poco dónde vivo. Y eso que no vivo para nada en la capital ni una cabecera de provincia, como les decimos aquí. A veces ha pasado que hasta hay huracanes y el internet como si nada. Aquí la ley indica que un cliente de servicio celular puede cambiarse hasta 5 veces de operador/plan por año y seguir con su número, el cuál es un derecho del cliente y cuyo dueño legal es la Sutel, la superintendencia de aquí.
El 3er competidor es el estatal ICE que también tiene aún buena cuota de mercado.
Hay muchas cableras regionales aparte de las 4 grandes nacionales (Tigo, Liberty (antes Movistar), Telecable y Kolbi que es del ICE).
Claro como proveedor de tv satelital está por todo el país, pero en fibra óptica apenas en algunos distritos de San José, la capital del país. El problema para los que tenemos Tigo (único proveedor en mi barrio) es que no hay servicio de fibra, solo cobre aún, y eso que hasta el ICE ya está reemplazado sus viejas líneas de par de cobre por fibra en todo el país.
En fin, solo quería contarle cómo funciona en otro país del área.",excelente video gracias contarnos cómo par empresas están solitas pais pensar aquí costa rica quejamos mucho menos cuento aquí soy cliente claro celular verdad cobertura mejorado mucho aún falta velocidad internet claridad llamar excelentes facturas claras tengo tigo residencial puedo quejar velocidad estable falla dónde vivo vivo nada capital ni cabecera provincia decimos aquí veces pasado huracanes internet nada aquí ley indica cliente servicio celular puede cambiarse veces operador plan año seguir número cuál derecho cliente cuyo dueño legal sutel superintendencia aquí 3er competidor estatal ice también aún buena cuota mercado muchas cableras regionales aparte grandes nacionales tigo liberty movistar telecable kolbi ice claro proveedor tv satelital está país fibra óptica apenas algunos distritos san josé capital país problema tenemos tigo único proveedor barrio servicio fibra solo cobre aún ice está reemplazado viejas líneas par cobre fibra país fin solo quería contarle cómo funciona otro país área,9.5,0.926,positivo,7,excelente | gracias | claridad | excelentes | buena,falla | problema,,0,False,True,3
Ugyav8Au2cT8yVfYgp54AaABAg,PjmxCj-a9Hg,UCf5lnNZF7Qrtli9v4N_23WQ,/@CarlosCortez-v5r,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,Platiquen de petróleo  y del hospital de rabinal que paso,platiquen petróleo hospital rabinal paso,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,2
Ugyb2uIeZGcNljNqap94AaABAg,j43HgwYFKfk,UCW80DaMjQlEUibC98Cot-Dg,/@rogeraldana4289,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,"Que pena que estos pusilánimes muertos de hambre de poder estén llevando a la Universidad a denigrar la democracia en Guatemala empezando con sus elecciones fraudulentas. 
Pero si bien es cierto todo lo mal habido se acaba.",pena estos pusilánimes muertos hambre poder estén llevando universidad denigrar democracia guatemala empezando elecciones fraudulentas cierto mal habido acaba,-4.0,-0.7184,negativo,4,bien,pena | muertos | hambre,,0,False,True,1
UgycKHbiLBi0WcSs8sh4AaABAg,n8iP75gIpmw,UCL13XhnRzbGokEkCkEOb0-g,/@raquelprado3643,Qué rico come tu diputado,Quorum,News & Politics,Nunca trabajan para el pueblo si no para si mismos,nunca trabajan pueblo mismos,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgyciTatiqHr2BpFTqJ4AaABAg,j43HgwYFKfk,UCDrmf9y9nLgFY5wnA2hTuGA,/@laboratorio5528,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,Excelente vídeo!! Sería bueno extender este video y mencionar los nombres y facultades a los representantes que ya estan ilegalmente en su cargo,excelente vídeo sería bueno extender video mencionar nombres facultades representantes estan ilegalmente cargo,5.58,0.8215,positivo,2,excelente | bueno,,,0,False,True,1
UgydkbyzemdvsBJrYxt4AaABAg,n8iP75gIpmw,UCTD6q1nyIe3Y7HhqjaMj72w,/@JuanChang-r6k,Qué rico come tu diputado,Quorum,News & Politics,"Entonces, no se postulen para diputados si dicen que no alcanza el dinero",entonces postulen diputados dicen alcanza dinero,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgyeTw07aydjDqK4crN4AaABAg,lj983NWyAQY,UC0aEyakBPqcBkVJiErfSupQ,/@jhonymanuel9891,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,News & Politics,Wow una ciudad de futuro,wow ciudad futuro,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,0
Ugyeb8_nptWKXnFXH8F4AaABAg,n8iP75gIpmw,UChs3tU2BcKOT0CezykvAsGw,/@byronpontaza,Qué rico come tu diputado,Quorum,News & Politics,"Porque este programa no habla de la corrupción, de los negocios de Miguelito y Giamatei, o será que ellos les pagan",programa habla corrupción negocios miguelito giamatei será pagan,-3.0,-0.6124,negativo,1,,corrupción,,0,False,True,1
Ugyejets0FNr0Zh-VuZ4AaABAg,n8iP75gIpmw,UC650pRT-OYzny3GwOH8Cgfw,/@edvinparedesherrera7632,Qué rico come tu diputado,Quorum,News & Politics,Que indignante saber como se artan estos coches y finalmente el pueblo esta ciendo dañado,indignante saber artan estos coches finalmente pueblo ciendo dañado,-2.0,-0.4588,negativo,1,,indignante,,0,False,True,1
UgyfMf4MkQsDKavjbLV4AaABAg,n8iP75gIpmw,UC9vMq1YF-e7C-VO0SHkbUTA,/@ErvinLeonardoCarreraLat%C3%ADn,Qué rico come tu diputado,Quorum,News & Politics,P..... Como no es su dinero  les vale v....,dinero vale,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgyhYgz2ilvm1-T5IW94AaABAg,j43HgwYFKfk,UCWoAVGVqCn4xtINCMOTM4jg,/@OmarMartinez-vv8re,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,"Esto es lo que los poderosos quieren esconder, sacan noticias a medias que confunden, si no acatan una orden para reinstalar a uno de sus miembros, que podemos esperar??? Entonces?? La ley es para unos y no para todos??...La San  Carlos ya no le pertenece ni representan al pueblo, "" Las ratas hacen fiesta en casa del gato""..😢",poderosos quieren esconder sacan noticias medias confunden acatan orden reinstalar miembros podemos esperar entonces ley todos san carlos pertenece ni representan pueblo ratas hacen fiesta casa gato,-5.0,-0.7906,negativo,1,,ratas,😢,0,False,True,1
UgyiGiWPuiTR2hkzmVd4AaABAg,n8iP75gIpmw,UCDPWkUX3sNNaCx-m1dV4glA,/@hectoroliva949,Qué rico come tu diputado,Quorum,News & Politics,Solo giamagyey penso en grandes proyectos la coaptacion total del estado y el gran proyecto de corrupcion,solo giamagyey penso grandes proyectos coaptacion total estado gran proyecto corrupcion,-3.0,-0.6124,negativo,1,,corrupcion,,0,False,True,1
UgyiegHTZAVz8J4Ogvt4AaABAg,j43HgwYFKfk,UCsGoJEvb-cFPZ2rWoJcXzEQ,/@sergiohinestroza9709,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,La felicito señorita; al rin hubo una valiente. Dios con usted  !!!,felicito señorita rin hubo valiente dios usted,2.87,0.5954,positivo,1,felicito,,,0,False,True,1
UgyihMW-pXKI2cEDqWx4AaABAg,n8iP75gIpmw,UCXXh7yg5KUFIWylTiKVEFKQ,/@MrDuenderojo,Qué rico come tu diputado,Quorum,News & Politics,Siguen con las mismas mañas....los diputados acostumbrados a estar de gorriones....,siguen mismas mañas diputados acostumbrados estar gorriones,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgyisqlInC7oBNbU95Z4AaABAg,n8iP75gIpmw,UC5H8ASmMC9WrURmzeB4ySog,/@ManuelEdran,Qué rico come tu diputado,Quorum,News & Politics,Lleve su lonchera...,lleve lonchera,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
Ugyk3PqfIuDEuXyeb494AaABAg,n8iP75gIpmw,UCfM3nrxtTQMY5jFx1v1J4Gg,/@edgarroldan5539,Qué rico come tu diputado,Quorum,News & Politics,Cabal con pisto robado c asen micos y pericos lo de productivo para el país queda muy lejos,cabal pisto robado asen micos pericos productivo país queda lejos,-3.0,-0.6124,negativo,1,,robado,,0,False,True,1
UgykKTDDGdoiNQIuYJd4AaABAg,n8iP75gIpmw,UCp4iw5_5SmV9VGTFSNVGOmQ,/@CARLOSSTREMS51,Qué rico come tu diputado,Quorum,News & Politics,"Quien no lo conoce que lo compre, este fue mano derecha y achichincle de Baldizón en LIDER. Andaban en helicoptero pagado por los financistas que iban a cobrar con creces si llegaban al poder. Este es un Dipucaco",conoce compre mano derecha achichincle baldizón lider andaban helicoptero pagado financistas iban cobrar creces llegaban poder dipucaco,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgymHCpILRINq5oT_7B4AaABAg,lj983NWyAQY,UCIp19h9igblA2YKfSLPDAug,/@JoseReyes-rn6sh,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,News & Politics,"FORTALEZCAMOS A NUESTRA BELLÍSIMA GUATEMALA


GUATEMALTECOS Y GUATEMALTECAS UNIDOS


ESTAN CONMIGO?",fortalezcamos nuestra bellísima guatemala guatemaltecos guatemaltecas unidos estan conmigo,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,0
UgymHZwhYtsW9EYkxdl4AaABAg,n8iP75gIpmw,UCQtICyzWmhC5woCtbNgaSmg,/@nestormendez6216,Qué rico come tu diputado,Quorum,News & Politics,"Nery Rodas entienda. los fondos públicos no son para pagar comida de nadie. En lo privado ok. Es para generar negocios.
En lo público paguen de su sueldo. Punto.",nery rodas entienda fondos públicos pagar comida nadie privado ok generar negocios público paguen sueldo punto,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
Ugynh0Cq17X889qHS0J4AaABAg,n8iP75gIpmw,UCwha8rxULYMVtNwZWeSkE1A,/@mariasamo8637,Qué rico come tu diputado,Quorum,News & Politics,No sé si todos los del Cabal son corruptos; pero Nery Rodas es un descarado corrupto.,sé todos cabal corruptos nery rodas descarado corrupto,-8.0,-0.9001,negativo,3,,corruptos | descarado | corrupto,,0,False,True,1
UgyoRKhs1yP8oKoD3uh4AaABAg,j43HgwYFKfk,UCylqlpsh8ENNM1LqgQ1KbxA,/@Jel.Awesh.M,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,Fuera Mazarriegos,fuera mazarriegos,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgyoglGwyV2PhIAvHdt4AaABAg,j43HgwYFKfk,UCHbwIx9pmQuf7i-4_xO2EpA,/@caminoseternos752,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,"Excelente información, necesitaba saber y esta bastante claro... Ahora entiendo mejor 😢",excelente información necesitaba saber bastante claro ahora entiendo mejor,2.5,0.5423,positivo,2,excelente | mejor,,😢,0,False,True,1
UgyqA5EpXnBPn_uH-KB4AaABAg,j43HgwYFKfk,UCu8_3-Wg-YzNyvHYQDEscfw,/@RolandoCastroP%C3%A9rez-d7y,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,Y por que no manifiestan contra toda esa mafia ante los tribunales?. Se que hay mucha suciedad en la justicia pero se debe hacer algo.,manifiestan toda mafia tribunales mucha suciedad justicia debe hacer,-1.5,-0.3612,negativo,2,justicia,mafia,,0,False,True,1
Ugyr_-OfFbHlc9uWhg94AaABAg,OkXlHx0hx-8,UCIgoiXdIKJyUGmUoH2Lxdzg,/@susievidal4134,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,News & Politics,Bueno los otros países tampoco queremos criminal es de México que los mandé a su país donde nacieron. Costa Rica lleva años aguantando gente de otros países ya no necesitamos más crimen en nuestro país.,bueno otros países tampoco queremos criminal méxico mandé país nacieron costa rica lleva años aguantando gente otros países necesitamos más crimen nuestro país,5.7,0.8271,positivo,3,bueno | criminal | crimen,,,2,False,True,0
